college_name,possible_intake,source
"62 VNN V.N.S.S.College of Nursing,Karbala jn., Kollam NU 30 30 0474-2764675",2764675,lbscentre_colleges.txt
"63 UPN Upasana College of Nursing, Kollam NU 38 37 0474-2532619",2532619,lbscentre_colleges.txt
"64 MRN Mercy College of Nursing, Valakom, Kottarakkara NU 15 15",15,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Pathanamthitta District),,lbscentre_colleges.txt
"Archana College of Nursing, Archana Hospital 0479 - 2080528,",2080528,lbscentre_colleges.txt
"ST. Gregorios College of Nursing, Parumala P.O., 0479-2310393,",2310393,lbscentre_colleges.txt
"Holy Cross college of Nursing, Adoor, Pathanamthitta",,lbscentre_colleges.txt
Collegelist-2025 Page 3 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"MGM, Muthoot College of Nursing, Kozhenchery,",,lbscentre_colleges.txt
"69 MMN MGM Muthoot College of Nursing , Ring Road, Pathanamthitta NU 30 30",30,lbscentre_colleges.txt
"70 PCN Poyanil College of Nursing, Kozhenchery, Pathanamthitta NU 20 20 0468-2261249, 2210474",2210474,lbscentre_colleges.txt
"Pushpagiri College of Nursing, Pushpagiri Medical College",,lbscentre_colleges.txt
"Thiruvalla Medical Mission College of Nursing, Anjilithanam,",,lbscentre_colleges.txt
"Mount Zion College of Nursing, Chayalode , Ezhamkulam,",,lbscentre_colleges.txt
Chitra College of Nursing(Chitra Institute of Medical Sciences &,,lbscentre_colleges.txt
"Sree Ayyappa College of Nursing, Vadasserikkara,",,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Alappuzha District),,lbscentre_colleges.txt
"76 KVN KVM College of Nursing, Cherthala, Alappuzha NU 30 30",30,lbscentre_colleges.txt
"*** Josco College of Nursing, Josco Multi Specaility Hospital,",,lbscentre_colleges.txt
"St.Thomas College of Nursing, Pallickal P.O., Kattanam,",,lbscentre_colleges.txt
"S.H. College of Nursing, Green Gardens, Cherthala, Alappuzha –",,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Kottayam District),,lbscentre_colleges.txt
"80 BCN BCF College of Nursing, Chemmankary, Vaikom, Kottayam NU 25 25 04829-272000, 274000",274000,lbscentre_colleges.txt
"Caritas College of Nursing, Caritas Hospital, Thellakom P.O 0481-2792104,",2792104,lbscentre_colleges.txt
"St.Thomas College of Nursing, Chethipuzha, Kurisummoodu",,lbscentre_colleges.txt
"Little Lourdes College of Nursing, Kidangoor.P.O, Kottayam-",,lbscentre_colleges.txt
"Mar Sleeva College of Nursing, Cherpunkal PO, Pala, 04822-256559, 256518,",256518,lbscentre_colleges.txt
"Mercy College of Nursing, Mercy Hospital, Pothy,",,lbscentre_colleges.txt
"Leyamma Memorial College of Nursing, Manganam, 0481-2578193",2578193,lbscentre_colleges.txt
Thiruhrudaya College of Nursing,,lbscentre_colleges.txt
"Assisi College of Nursing , Propose P.O ,Erumely, Kottayam-",,lbscentre_colleges.txt
Collegelist-2025 Page 4 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"Velankanni Matha College of Nursing, Thellakom ,Kottayam- 8606375333,",8606375333,lbscentre_colleges.txt
"90 GGN College of Nursing, Guru Education Trust, Kottayam NU 30 30",30,lbscentre_colleges.txt
"Theophilus College of Nursing, Kangazha, Kottayam,(Christian -",,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Idukky District),,lbscentre_colleges.txt
"92 AUN Al Azhar College of Nursing, Idukki NU 50 50 8078286781",8078286781,lbscentre_colleges.txt
"Holy Family College of Nursing , Muthalakodam Thodupuzha",,lbscentre_colleges.txt
"ST. John’s College of Nursing,Kattappana- 685515,",685515,lbscentre_colleges.txt
"95 AAN Alphonsa College of Nursing, Murickassery, Idukki District NU 20 20 04868-263872",263872,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Ernakulam District),,lbscentre_colleges.txt
"Carmel College of Nursing, Carmel Hopital, Asokapuram, 0484 2626958, ,",2626958,lbscentre_colleges.txt
"Indira Gandhi Co-operative college of Nursing, Gandhi Nagar,",,lbscentre_colleges.txt
"Lourdes College of Nursing,Sidhi Sadan, Chembumukku",,lbscentre_colleges.txt
"Mar Baselius College of Nursing, Kothamangalam, Ernakulam.",,lbscentre_colleges.txt
"Malankara Orthodox Syrian College of Nursing,",,lbscentre_colleges.txt
"College of Nursing ,Nirmala Medical Centre ,Muvattupuzha 0485-2835151,",2835151,lbscentre_colleges.txt
"San Joe College of Nursing,Pulluvazhy P.O ., Perumbavoor - 0484- 2594965,",2594965,lbscentre_colleges.txt
"Samaritan College of Nursing, Samaritan Hospital,",,lbscentre_colleges.txt
"Sree Sudheendra College of Nursing, Ambalamedu P.O.",,lbscentre_colleges.txt
"Well Care College of Nursing,Pampara, Vettikkal, P.O.,",,lbscentre_colleges.txt
"ST.Joseph’s College of Nursing, Dharmagiri, Kothamangalam- 0485 - 2824308,",2824308,lbscentre_colleges.txt
"MTN Medical Trust College of Nursing, Medical Trust Tower,",,lbscentre_colleges.txt
"Little Flower College of Nursing, Little Flower Hospital &",,lbscentre_colleges.txt
"Lisieux College of Nursing, Mookkannoor, Ernakulam (Christian 9567766956,",9567766956,lbscentre_colleges.txt
Collegelist-2025 Page 5 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"111 IPN Indira Gandhi Memorial College of Nursing, Perumbavoor NU 30 30 0484-2958401,403",403,lbscentre_colleges.txt
"Najath College of Nursing, Najath Super speciality Hospital,",,lbscentre_colleges.txt
"Sree Narayana College of Nursing, Chalakka, , Kuthiyathodu,",,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges–( Thrissur District),,lbscentre_colleges.txt
"Amala College of Nursing,Amala Nagar P.O Thrissur – 680555 0487-2307574,",2307574,lbscentre_colleges.txt
"115 AWN Aswini College of Nursing, Nadathara P.O., Thrissur -680751 NU 40 40 0487-2317255,6557256",6557256,lbscentre_colleges.txt
"116 ETN Elite College of Nursing , Koorkanchery.P.O, Thrissur-680007 NU 20 20 0487-2436113",2436113,lbscentre_colleges.txt
"Jubilee Mission College of Nursing, P.B.NO.737,Thrissur East- 0487-2421885,",2421885,lbscentre_colleges.txt
"118 MCN Mother College of Nursing, Olari, Thrissur NU 30 30 0487-2434817, 2369021",2369021,lbscentre_colleges.txt
"Snehodaya College of Nursing, Sacred Heart Mission,",,lbscentre_colleges.txt
"119 SHN HospitalTrust, Kallettumkara .P.O Irinjalakuda,Thrissur-680683 NU 25 25",25,lbscentre_colleges.txt
"ST. James College of Nursing,River Bank Govt. Hospital 0480- 2710971",2710971,lbscentre_colleges.txt
"121 TSN Maria Theressa College of Nursing, Thrissur NU 25 25",25,lbscentre_colleges.txt
"West Fort College of Nursing, Mulankunnathu Kavu, Pottur,",,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Palakkad District),,lbscentre_colleges.txt
"123 CRN Crescent College of Nursing, Alathur, Palakkad NU 25 25 04922-225333, 326263",326263,lbscentre_colleges.txt
"Karuna College of Nursing, Vilayodi, Chittoor P.O, Palakkad,",,lbscentre_colleges.txt
"Seventh Day Adventist College of Nursing, SDA Hospital,",,lbscentre_colleges.txt
"126 PMN PIMS college of Nursing, Walayar, Palakkad NU 25 25 0491-2862566",2862566,lbscentre_colleges.txt
"Sanjo College of Nursing & Allied Sciences, Vellappara,",,lbscentre_colleges.txt
"P.K. Das College of Nursing(old Nehru College of Nursing),",,lbscentre_colleges.txt
"129 ADN Ahalia College of Nursing, Kozhipara, Palakkad NU 20 20 91889 09729",09729,lbscentre_colleges.txt
"Valluvanad Institute of Nursing Sciences, Ottappalam,",,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Malappuram District),,lbscentre_colleges.txt
"MES College of Nursing, Malaparamba, Palachode,",,lbscentre_colleges.txt
"MIMS College of Nursing, Vadakkedathuparamba, Puthukod,",,lbscentre_colleges.txt
"College of Nursing, Moulana Hospital, Angadippuram.P.O.,",,lbscentre_colleges.txt
"Al-shifa College of Nursing, Lemonvally, Angadippuram,",,lbscentre_colleges.txt
"AL Mas College of Nursing, Kottakal, Puthoor P.O.",,lbscentre_colleges.txt
"College of Nursing, EMS Memorial Co-operative Hospital,",,lbscentre_colleges.txt
Collegelist-2025 Page 6 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"137 EDN Edappal Hospitals Nursing College, Malappuram NU 20 20 04942680300",04942680300,lbscentre_colleges.txt
"138 IEN IET College of Nursing, Malappuram NU 15 15",15,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Kozhikode District),,lbscentre_colleges.txt
"139 BMN Baby Memorial College of Nursing, Kuthiravattom, Kozhikode NU 45 45",45,lbscentre_colleges.txt
"P.V.S.College of Nursing, PVS Hospital, Panthirankavu,",,lbscentre_colleges.txt
"Sree Anjaneya College of Nursing, Malabar Medical College",,lbscentre_colleges.txt
"Red Crescent College of Nursing, Chunkam,P.O, Feroke,",,lbscentre_colleges.txt
"143 SON Santhi College of Nursing ,Omassery P.O., Kozhikode -673582 NU 25 25 0495-2282300, 2281393",2281393,lbscentre_colleges.txt
"National Hospital College of Nursing, Perumthuruthy Road,",,lbscentre_colleges.txt
"Nirmala College of Nursing, Marikunnu. P.O, Kozhikode- 0495 – 2931993,",2931993,lbscentre_colleges.txt
"JDT Islam College of Nursing, Vellimadukunnu, Kozhikode 0495 - 2730366,",2730366,lbscentre_colleges.txt
"KMCT College of Nursing, Mampetta, Manassery P.O.,",,lbscentre_colleges.txt
"St. Joseph's College of Nursing, Mukkom, Kozhikode",,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Wayanad District),,lbscentre_colleges.txt
"Dr Moopen's Nursing College, Naseera Nagar, Meppadi (P.O),",,lbscentre_colleges.txt
"Vinayaka College of Nursing, Kattayad Road, sulthan bathery,",,lbscentre_colleges.txt
"151 APN Assumption College of Nursing, Sulthanbathery, Wayanad NU 20 20 04936-225190",225190,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges –( Kannur District),,lbscentre_colleges.txt
"A.K.G. Memorial Co-operative College of Nursing, Mavilayi,",,lbscentre_colleges.txt
"Canossa College of Nursing, ST.Martin De Porres Hospital,",,lbscentre_colleges.txt
"College of Nursing, Kerala Co-operative Hospital Federation",,lbscentre_colleges.txt
"155 CYN Co-operative College of Nursing, Payyanur NU 30 30 04985-215332",215332,lbscentre_colleges.txt
"Lourde College of Nursing, Vellikkeel Road Junction,P.O 04602221151,",04602221151,lbscentre_colleges.txt
"157 CKN Crescent College of Nursing, Ramapuram, Payangadi, Kannur NU 30 30 0497-2872310",2872310,lbscentre_colleges.txt
"158 DCN Dhanalakshmi College of Nursing , Kakkad, Kannur - NU 25 25 0497-2761481,",2761481,lbscentre_colleges.txt
"College of Nursing, Kannur Medical College, Ancharakandy,",,lbscentre_colleges.txt
"Koyili College of Nursing, Kannadiparambu.P.O., Kannur-",,lbscentre_colleges.txt
Collegelist-2025 Page 7 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"Taliparamba Co-operative College of Nursing, Kannur 460-2997539,",2997539,lbscentre_colleges.txt
B.Sc. Nursing Private Self Financing Colleges – ( Kasaragod District ),,lbscentre_colleges.txt
"162 MDN Malik Deenar College of Nursing, Thalangara, Kasaragod NU 25 25 04994-227766",227766,lbscentre_colleges.txt
"Laxmi Meghan College of Nursing, Haripuram, Kanhangad, Kasargod,",,lbscentre_colleges.txt
Malabar Medical College Hospital and Research,,lbscentre_colleges.txt
"MIMS College of Allied Health Sciences,",,lbscentre_colleges.txt
Sree Uthradam Thirunal Academy of Medical,,lbscentre_colleges.txt
"KMCT College of Allied Health Sciences, Mukkam,",,lbscentre_colleges.txt
"AKG Co-Operative Institute of Health Sciences,",,lbscentre_colleges.txt
"Co-operative Institute of Health Sciences, Kerala Co-",,lbscentre_colleges.txt
"4 CKC operative Hospital Federation Ltd, Mannayad BC 12 12 0490 2351501",2351501,lbscentre_colleges.txt
"Government. Medical College, Thiruvananthapuram",,lbscentre_colleges.txt
"2 MKV Government. Medical College, Kozhikode CV 4 0495 235 0216",0216,lbscentre_colleges.txt
"3 MTV Government. Medical College, Kottayam CV SM=4 IAF=4 0481-2592406",2592406,lbscentre_colleges.txt
"Govt. Medical College, Alappuzha 0477 – 2282368",2282368,lbscentre_colleges.txt
Collegelist-2025 Page 8 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"8 MMV Malabar Medical College, Kozhikode CV 1 1 0496 270 1800",1800,lbscentre_colleges.txt
"Medical Trust Institute of Medical Sciences,",,lbscentre_colleges.txt
"Govt Medical College,Alappuzha 0477 – 2282368",2282368,lbscentre_colleges.txt
"Govt. Medical College, Ernakulam 2411460",2411460,lbscentre_colleges.txt
"3 KTD Govt. Medical College, Kottayam DT 11 0481-2592406",2592406,lbscentre_colleges.txt
"4 MKD Government. Medical College, Kozhikode DT 22 0495 235 0216",0216,lbscentre_colleges.txt
"7 MED M.E.S. Institute of Paramedical Sciences, M.E.S. DT 8 7 04933 298333",298333,lbscentre_colleges.txt
Malabar Medical College Hospital & Research,,lbscentre_colleges.txt
Pushpagiri Institute of Medical Sciences and,,lbscentre_colleges.txt
10 SGD Sree Gokulam College of Allied Medical Science and DT 5 5 0472 281 5000,5000,lbscentre_colleges.txt
"Lisie College of Allied health sciences ,Lisie",,lbscentre_colleges.txt
"11 LCD Hospital, P.B.No.3053,Cochin-682018. (Subject to DT 5 5",5,lbscentre_colleges.txt
"National Institute of Speech and Hearing, 0471-2944635 &",2944635,lbscentre_colleges.txt
National Institute of Speech and Hearing (NRI Quota 0471-2944635 &,2944635,lbscentre_colleges.txt
Collegelist-2025 Page 9 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"3 ASP AWH Special College, Kallai, Kozhikode LP 15 15 0495 2323526",2323526,lbscentre_colleges.txt
"Baby Memorial College of Allied Medical Sciences,",,lbscentre_colleges.txt
"Marthoma College of Special Education, Badiadka ,",,lbscentre_colleges.txt
Institute for Communicative and Cognitive,,lbscentre_colleges.txt
8 RGP Rajiv Gandhi Institute Of Speech & LP 10 10,10,lbscentre_colleges.txt
"1 KIT Govt Medical College, Kottayam MI 10 0481-2592406",2592406,lbscentre_colleges.txt
"2 TIT Govt Medical College, Thiruvananthapuram MI 10 0471 252 8300",8300,lbscentre_colleges.txt
"3 ZIT Govt Medical College, Kozhikode MI 10 0495 235 0216",0216,lbscentre_colleges.txt
6 GIT Sree Gokulam College of Allied Medical Sciences MI 8 7 0472 281 5000,5000,lbscentre_colleges.txt
"8 MMT Malabar Medical College, Kozhikode MI 10 10 0496 270 1800",1800,lbscentre_colleges.txt
"Lisie College of Allied health sciences ,Lisie 0484-",0484,lbscentre_colleges.txt
"Hospital, P.B.No.3053,Cochin-682018 2755413,9895756158",9895756158,lbscentre_colleges.txt
"1 AML Govt. Medical College, Pariyaram, Kannur ML 27 0497 280 8111",8111,lbscentre_colleges.txt
"2 KML Govt. Medical College, Kozhikode ML 26 0495 235 0216",0216,lbscentre_colleges.txt
"3 TVL Govt. Medical College, Thiruvananthapuram ML 26 0471 252 8300",8300,lbscentre_colleges.txt
"4 AAL Al-Ameen College of Medical Sciences, Edathala, ML 15 15 9995015051,",9995015051,lbscentre_colleges.txt
Collegelist-2025 Page 10 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"Al-Shifa College of Allied Healthcare, Lemonvalley,",,lbscentre_colleges.txt
"Baby Memorial Hospital Ltd., P.B.No.13, Kozhikode -",13,lbscentre_colleges.txt
"Institute of Para Medical Sciences, Kannur Medical",,lbscentre_colleges.txt
"College, Anjarakandy, Kannur",,lbscentre_colleges.txt
"Dr Somervell Memorial CSI Medical College,",,lbscentre_colleges.txt
"12 KCL operative Hospital Federation Ltd, Nettoor, ML 16 16",16,lbscentre_colleges.txt
"KTCT College of Allied Health Sciences,",,lbscentre_colleges.txt
"14 KTL KMCT College of Allied Health Sciences, KMCT ML 25 25 0495 2986522",2986522,lbscentre_colleges.txt
"Medical College campus, Manassery. P.O.",,lbscentre_colleges.txt
"KVM Institute of Paramedical Sciences, P.B. No 13,",13,lbscentre_colleges.txt
"Moulana College of Pharmaceutical Sciences, Near",,lbscentre_colleges.txt
"MES Institute of Paramedical Sciences, MES",,lbscentre_colleges.txt
"17 MEL academy of Medical Sciences, Perinthalmanna, ML 15 15 04933 298333",298333,lbscentre_colleges.txt
"Mother College of Paramedical Sciences, Thrissur",,lbscentre_colleges.txt
"19 MIL MIMS College of Allied Health sciences, MIMS ML 15 15 0483 283 3232",3232,lbscentre_colleges.txt
"Academy Vazhayoor, Puthukode P.O, Malappuram.",,lbscentre_colleges.txt
"Medical Trust Institute of Medical Sciences, MTIMS,",,lbscentre_colleges.txt
"Sree Anjaneya College of Paramedical Sciences,",,lbscentre_colleges.txt
"Santhi Institute of Allied Health Sciences, Kozhikode",,lbscentre_colleges.txt
"Samaritan Institute of Paramedical Sciences,",,lbscentre_colleges.txt
Collegelist-2025 Page 11 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"Travancore College of Allied Health Sciences, 0474 - 2721488, Mob:",2721488,lbscentre_colleges.txt
"West Fort College of Allied Health Sciences, Thrissur 8547864501",8547864501,lbscentre_colleges.txt
"Al Azar College of Allied Health Sciences,",,lbscentre_colleges.txt
"College of Paramedical Sciences, EMS Memorial",,lbscentre_colleges.txt
27 EML Cooperative Hospital & Research ML 15 15 04933 -297093,297093,lbscentre_colleges.txt
"St.Gregorios College Of health Sciences,Parumala",,lbscentre_colleges.txt
"Lisieux College of Paramedical Sciences,",,lbscentre_colleges.txt
33 GKL Sree Gokulam College of Allied Medical Sciences ML 15 15 0472 281 5000,5000,lbscentre_colleges.txt
"35 SCL St. Thomas College of Allied Health Sciences, ML 15 15",15,lbscentre_colleges.txt
"37 MUL Muthoot College of Allied Health Sciences, ML 15 15",15,lbscentre_colleges.txt
"Sree Ramakrishna Ashramam Charitable Hospital,",,lbscentre_colleges.txt
Collegelist-2025 Page 12 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"1 KKM Govt. Medical College, Kozhikode NM 6 0495 235 0216",0216,lbscentre_colleges.txt
"1 MNT M.E.S. Institute of Paramedical Sciences, M.E.S. NT 3 2 04933 298 300",300,lbscentre_colleges.txt
"Medical College Campus, Perinthalmanna",,lbscentre_colleges.txt
"1 KMO Govt.Medical College, Kozhikode OP 22 0495 235 0216",0216,lbscentre_colleges.txt
"2 TMO Govt.Medical College, Thiruvananthapuram OP 22 0471 252 8300",8300,lbscentre_colleges.txt
"4 AJO Sree Anjaneya College of Paramedical Sciences, OP 15 15 0496 270 1350",1350,lbscentre_colleges.txt
"Al- Azar College of Paramedical Sciences,",,lbscentre_colleges.txt
Chaithanya Institute of Optometry and Vision 0471 2955500.,2955500,lbscentre_colleges.txt
"KMCT COllege of Allied Health Sciences, KMCT",,lbscentre_colleges.txt
"9 KCO Medical COllege Campus, Manassery P.O, Mukkam, OP 15 15 0495-2986522",2986522,lbscentre_colleges.txt
Little Flower Institute of Medical Sciences &,,lbscentre_colleges.txt
"12 SSO Giridhar Eye Institute, Ponneth Temple Road, OP 15 15 0484 400 0586",0586,lbscentre_colleges.txt
"Travancore College of Allied Health Sciences,",,lbscentre_colleges.txt
Collegelist-2025 Page 13 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"Al Salama College of Optometry, Perinthalmanna,",,lbscentre_colleges.txt
"16 AKO AKG Co-operative Institute of Health Sciences, OP 15 15 0497 2931405",2931405,lbscentre_colleges.txt
Government Controlled Self Finanacing Colleges,,lbscentre_colleges.txt
"National Institute of Speech and Hearing,",,lbscentre_colleges.txt
National Institute of Physical Medicine and OT 20 approved Fee,20,lbscentre_colleges.txt
National Institute of Physical Medicine and PO 20 approved Fee,20,lbscentre_colleges.txt
"Govt Medical College, Kottayam",,lbscentre_colleges.txt
"2 MKT Government. Medical College, Kozhikode PT 3 0495 235 0216",0216,lbscentre_colleges.txt
"KMCT College of Allied Health Sciences, KMCT",,lbscentre_colleges.txt
"4 KCT Medical COllege Campus, Manassery P.O, Mukkam, PT 2 2 0495-2986522",2986522,lbscentre_colleges.txt
"1 MKP Govt. Medical College, Kottayam PY 30 0481-2592406",2592406,lbscentre_colleges.txt
"AKG Co-operative Institute of Health Sciences, AKG",,lbscentre_colleges.txt
"Memorial Hospital, Kannur",,lbscentre_colleges.txt
"3 AWP AWH Special College , Kallai, Calicut PY 25 25 0495 2323526",2323526,lbscentre_colleges.txt
Collegelist-2025 Page 14 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"Al- Azar College of Paramedical Sciences, 9496 911 119,",119,lbscentre_colleges.txt
"BCF College of Physiotherapy, Vaikom, Kottayam 5,04829-271300",271300,lbscentre_colleges.txt
"6 BNP Bethany Navajeevan College of Physiotherapy, PY 25 25 0471-2533989,2544989",2544989,lbscentre_colleges.txt
"8 CIP operative Hospital Federation Ltd, Nettoor, PY 25 25 0490 2351501",2351501,lbscentre_colleges.txt
"College of Paramedical Sciences, EMS Memorial Co-",,lbscentre_colleges.txt
"9 CPP operative Hospital & Research Centre, PY 15 15 04933 -297093",297093,lbscentre_colleges.txt
"Institute of Paramedical Sciences, Kannur Medical 04972855008,",04972855008,lbscentre_colleges.txt
"College, Anjarakandy, Kannur 9947961416",9947961416,lbscentre_colleges.txt
"12 KCP Medical College Campus, Manassery P.O, Mukkam, PY 25 25 0495-2986522",2986522,lbscentre_colleges.txt
"Little Flower Hospital & Research Centre P.B.No.23,",23,lbscentre_colleges.txt
"Medical Trust Institute of Medical Science, Medical",,lbscentre_colleges.txt
"Trust Hospital, Ernakulam",,lbscentre_colleges.txt
"Indira Gandhi College of Physiotherapy,",,lbscentre_colleges.txt
"College of Allied Health Sciences, Beleivers Church",,lbscentre_colleges.txt
"Medical College Hospital, Thiruvalla",,lbscentre_colleges.txt
21 GPY Sree Gokulam College of Allied Medical Sciences & PY 20 20,20,lbscentre_colleges.txt
Collegelist-2025 Page 15 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"KVM college of Physiotherapy, Cherthala, 04782810980",04782810980,lbscentre_colleges.txt
"23 PMY Palakkad Institute of Medical Sciences, Walayar PY 25 25",25,lbscentre_colleges.txt
"Lourde Institute of Allied Health Sciences,",,lbscentre_colleges.txt
"1 MKR Government. Medical College, Kozhikode RP 4 0495 235 0216",0216,lbscentre_colleges.txt
"1 KRT Govt Medical College, Kozhikode RT 6 0495-2350216",2350216,lbscentre_colleges.txt
"2 TRT Govt Medical College, Thiruvananthapuram RT 5 0471 252 8300",8300,lbscentre_colleges.txt
"1 AKM AKG Co-Operative Institute of Health Sciences, MB 12 12 0497 282 7900",7900,lbscentre_colleges.txt
"3 CKM operative Hospital Federation Ltd, Mannayad MB 12 12 0490 2351501",2351501,lbscentre_colleges.txt
Collegelist-2025 Page 16 of Total 16 Pages Updated on 31.10.2025,2025,lbscentre_colleges.txt
"6/4/26, 9:07 AM 14.139.185.150/university/api/college_course_details.php",150,mbbs.txt
LIST OF AFFILIATED COLLEGES FOR MBBS FOR THE ADMISSION YEAR 2026,2026,mbbs.txt
"1 Govt. T.D Medical College, Alappuzha",1,mbbs.txt
"2 Pushpagiri Institute of Medical Sciences & Research Centre, Thiruvalla",2,mbbs.txt
"3 Dr Moopen's Medical College, Wayanad",3,mbbs.txt
"4 Govt.Medical College,Palakkad",4,mbbs.txt
"5 Government Medical College, Konni",5,mbbs.txt
"6 Amala Institute of Medical Sciences, Thrissur",6,mbbs.txt
"7 Government Medical College,Kannur",7,mbbs.txt
"8 Govt. Medical College, Kozhikode",8,mbbs.txt
9 Mount Zion Medical College Hospital,9,mbbs.txt
"10 Kannur Medical College, Kannur",10,mbbs.txt
"11 KMCT Medical College, Kozhikkode",11,mbbs.txt
"12 S.R.Medical College and Research Center, Varkala",12,mbbs.txt
"13 Azeezia Institute of Medical Sciences & Research, Kollam",13,mbbs.txt
"MES Medical College, Malappuram",,mbbs.txt
P. K. DAS INSTITUTE OF MEDICAL SCIENCES,,mbbs.txt
"Government Medical College,Ernakulam",,mbbs.txt
"Malabar Medical College Hospital & Research Centre, Kozhikkode",,mbbs.txt
"Palakkad Institute of Medical Sciences, Walayar",,mbbs.txt
"Sree Uthradom Thirunal (SUT) Academy of Medical Sciences, Thiruvananthapuram",,mbbs.txt
Believers Church Medical College Hospital,,mbbs.txt
"Govt.Medical College,Manjeri",,mbbs.txt
"Govt. Medical College, Kollam",,mbbs.txt
"Govt. Medical College, Idukki",,mbbs.txt
"Kerala Medical College,Mangode, Palakkad",,mbbs.txt
"Government Medical College, Wayanad",,mbbs.txt
"Karuna Medical College, Palakkad",,mbbs.txt
Total Colleges: 37,37,mbbs.txt
"Ananthapuri College of Nursing ,",,pnmac_nursing colleges.txt
Nightingale College of,,pnmac_nursing colleges.txt
"NIMS College of Nursing,",,pnmac_nursing colleges.txt
"P.R.S College of nursing,",,pnmac_nursing colleges.txt
College of,,pnmac_nursing colleges.txt
"S.P Fort College of Nursing,JP",,pnmac_nursing colleges.txt
"College,Sree Gokulam Medical",,pnmac_nursing colleges.txt
"College Campus, Venjaramoodu,",,pnmac_nursing colleges.txt
Sri sarada college of,,pnmac_nursing colleges.txt
"Ashrama Charitable Hospital,",,pnmac_nursing colleges.txt
"Azeezia College of Nursing,",,pnmac_nursing colleges.txt
"(Azeezia Medical College),",,pnmac_nursing colleges.txt
https://www.pnemak.in/colleges.php,,pnmac_nursing colleges.txt
College,,pnmac_nursing colleges.txt
"Upasana College of Nursing,",,pnmac_nursing colleges.txt
(Ravi’s Institute of Medical,,pnmac_nursing colleges.txt
"V.N.S.S.College of Nursing, S.N",,pnmac_nursing colleges.txt
"Hospital, Karbala jn., Kollam",,pnmac_nursing colleges.txt
Hindustan college of Nursing L S,,pnmac_nursing colleges.txt
"Josco College of Nursing,",,pnmac_nursing colleges.txt
"(Women's College), Josco",,pnmac_nursing colleges.txt
"St.Thomas College of Nursing,St",,pnmac_nursing colleges.txt
Thomas Hospital Campus,,pnmac_nursing colleges.txt
"Archana Hospital Complex,",,pnmac_nursing colleges.txt
"Chitra College of Nursing,M.C",,pnmac_nursing colleges.txt
"College of Nursing,",,pnmac_nursing colleges.txt
"Nursing,(Matha Hospital),",,pnmac_nursing colleges.txt
Lilac College of,,pnmac_nursing colleges.txt
"Najath College of Nursing, Najath",,pnmac_nursing colleges.txt
"Hospital, PurayurDesom P O,",,pnmac_nursing colleges.txt
Sree Sudheendra College of,,pnmac_nursing colleges.txt
"Elite College of Nursing ,Elite",,pnmac_nursing colleges.txt
"Mission Hospital,",,pnmac_nursing colleges.txt
"Mother College of Nursing, Mother",,pnmac_nursing colleges.txt
"Hospital, Pullazhi P.O, Olari,",,pnmac_nursing colleges.txt
Crescent College of,,pnmac_nursing colleges.txt
"Karuna College of Nursing,Karuna",,pnmac_nursing colleges.txt
"Medical College Campus,",,pnmac_nursing colleges.txt
"Kerala Nursing College,",,pnmac_nursing colleges.txt
"AL Mas College of Nursing,",,pnmac_nursing colleges.txt
"MES College of Nursing, MES",,pnmac_nursing colleges.txt
Medical College,,pnmac_nursing colleges.txt
PV.S.College of,,pnmac_nursing colleges.txt
Santhi College of,,pnmac_nursing colleges.txt
"Vinayaka College of Nursing,Old",,pnmac_nursing colleges.txt
College of Nursing Kannur,,pnmac_nursing colleges.txt
"Medical College, Ancharakandy",,pnmac_nursing colleges.txt
Dhanalakshmi College of Nursing,,pnmac_nursing colleges.txt
Koyili College of,,pnmac_nursing colleges.txt
